conversation_id,tweet_ids,created_at_list,tweet_texts,human_summary,elapsed_time
bdb9a08091abe821a7621f39a0d086fc,"[1112757, 1112758, 1112759, 1112763]","{1112757: Timestamp('2017-10-15 11:23:25+0000', tz='UTC'), 1112758: Timestamp('2017-10-15 10:55:08+0000', tz='UTC'), 1112759: Timestamp('2017-10-15 11:28:44+0000', tz='UTC'), 1112763: Timestamp('2017-10-15 11:14:16+0000', tz='UTC')}","@Delta thanks again for your help with my check in last night! Y’all awesome! Now can tell me how I’m going to make a 37m ATL A-D connex... @285225 We are always happy to assist, Gary. I will go ahead and send a heads-up to our airport team in ATL notifying about your short... 1/2 @Delta Oh and of course hotel shuttle service got the 1054 crew here late, typical of my week so far 🤷‍♂️ @285225 I'm sorry about the crew's delay there, Gary 😞 *HMB",Customer is seeking help for check in since there is a delay. Agent apologised for the crews delay and informed to assist and send a head ups to airport team.,0 days 00:33:36
f880087978eceb02a39033b77bbdcad8,"[1922366, 1922367, 1922368, 1922372, 1922373]","{1922366: Timestamp('2017-10-18 14:54:12+0000', tz='UTC'), 1922367: Timestamp('2017-10-18 15:17:26+0000', tz='UTC'), 1922368: Timestamp('2017-10-18 11:24:42+0000', tz='UTC'), 1922372: Timestamp('2017-10-18 21:27:35+0000', tz='UTC'), 1922373: Timestamp('2017-10-18 21:46:54+0000', tz='UTC')}","@AskeBay hi, I’ve items selling on buy it now, good till it ends. Do you take fee at time of sale or am I invoices at a later date? Thanks @572280 Hi, we usually charge you with an invoice you can see on your account. Here is how it works: https://t.co/W9gOs02Kpg ^GS @AskeBay Thanks for the reply, but it’s not easy to find in my account. I’d rather a fee was taken at the time of payment, like PayPal does. @AskeBay I still say most people would prefer a fee to come off at the point of sale 👍 @572280 Since some sales may be canceled or unpaid, we like to provide time to resolve those situations. Thanks for the feedback! ^LB","Customer enquires that when they are going to take fee, in times of sales or invoice at a later date. Agent states that they will charge with an invoice and also states that since the sales canceled or unpaid it will take time to resolve the situations.",0 days 10:22:12
6123538d65c2b979d357d700edf20033,"[743443, 743444, 743447, 743448]","{743443: Timestamp('2017-10-11 14:50:09+0000', tz='UTC'), 743444: Timestamp('2017-10-11 17:35:54+0000', tz='UTC'), 743447: Timestamp('2017-10-11 14:44:30+0000', tz='UTC'), 743448: Timestamp('2017-10-11 12:41:27+0000', tz='UTC')}",Am I the only one who can’t use the App Store ? @AppleSupport @297761 We want to help you get connected to the App Store. Have you tried these steps? https://t.co/1SrHVMz478 @AppleSupport Yes I did everything. I can open the App Store but I can’t update my app @297761 We'd like for you to try deleting the app and redownloading it from the App Store. Ensure you have a backup of before trying.,Customer is having an issue with App Store app. Agent informed the customer to delete the app and redownload it from App store.,0 days 04:54:27
1e866591667d45ac8afd70e7f600e86a,"[850591, 850592, 850593, 850595, 850596]","{850591: Timestamp('2017-10-20 15:12:05+0000', tz='UTC'), 850592: Timestamp('2017-10-20 15:12:42+0000', tz='UTC'), 850593: Timestamp('2017-10-20 14:58:25+0000', tz='UTC'), 850595: Timestamp('2017-10-20 15:17:13+0000', tz='UTC'), 850596: Timestamp('2017-10-20 15:28:14+0000', tz='UTC')}","@sprintcare @124218 Someone @115714 willow lawn Richmond Va is asking then changing apple ID pw's to gain access to personal information on returned iphones @sprintcare employee named Michael here asked for the apple pw's and 2way auth and shortly after both accounts had pw's changed @sprintcare I personal work in mobile security and this is unacceptable. You dont need the 2 way authentication to wipe the account from the device @322078 This concerns us. Please send us a Direct Message, so that we can further assist you. -LC https://t.co/rMApsV8PQY @322078 We take matters like this very seriously and we are currently investigating. Our local team will follow up with you once completed. -LC",Customer complains that two employees have changed the apple id pw's to have the access of personal information on returned iPhone. Agent ask to DM for further assistance and the local team will investigate about this.,0 days 00:29:49
bb92d103baff6e9f64fd4752f7f3d06a,"[965345, 965347, 965348, 965350, 965353]","{965345: Timestamp('2017-10-21 23:19:31+0000', tz='UTC'), 965347: Timestamp('2017-10-22 08:29:47+0000', tz='UTC'), 965348: Timestamp('2017-10-21 21:37:44+0000', tz='UTC'), 965350: Timestamp('2017-10-24 04:51:04+0000', tz='UTC'), 965353: Timestamp('2017-10-24 12:57:39+0000', tz='UTC')}","@AppleSupport I paid for a season of rake, downloaded it to my iPad &amp; now I can’t watch it? Unless I connect to store? Is that right ? @349069 We'd love to help. Which iOS version are you using? What steps are you taking to watch the episodes? @AppleSupport The latest version. I’ve downloaded it to iTunes and am just going in there. @AppleSupport And now this. It’s so hit and miss do I need to be connected to access what I purchased and downloaded ? @349069 It's possible to download purchased content for offline viewing. Other than this message, is your iPad online? Please DM us. https://t.co/GDrqU22YpT",Customer is asking that he had paid for a season of rake downloaded it to his ipad and amp now they can't watch it. Agent suggest him that if possible to download purchased content for offline viewing and DM us.,2 days 15:19:55
bfc491e53b01a44832549cde7ab1149c,"[1668622, 1668624, 1668629, 1668630, 1668630]","{1668622: Timestamp('2017-11-06 12:14:14+0000', tz='UTC'), 1668624: Timestamp('2017-11-06 12:42:28+0000', tz='UTC'), 1668629: Timestamp('2017-11-06 12:05:56+0000', tz='UTC'), 1668630: Timestamp('2017-11-06 12:03:58+0000', tz='UTC')}","@GWRHelp 
New train. No buffet equals crap service @508129 Hello Chris. Research showed customers preferred food and drink served at their seat. Everything at the Express Cafe can be offered at-seat. @GWRHelp Sat on the train for 75 minutes now and no refreshments. Your new service is absolute rubbish. @508129 Sometimes a Host will park at a convenient location and make an announcement, sorry this did not happen today. - Jordan",Customer is complaining about   no refreshments for 75 minutes sat on train. Agents telling that sometimes a host will park at a convenient location  and he will make an announcement.,0 days 00:38:30
7db7c0f3ab07568872f2e54596707e87,"[109907, 109909, 109910, 109918]","{109907: Timestamp('2017-11-23 20:02:28+0000', tz='UTC'), 109909: Timestamp('2017-11-23 19:56:06+0000', tz='UTC'), 109910: Timestamp('2017-11-23 19:55:31+0000', tz='UTC'), 109918: Timestamp('2017-11-23 18:05:27+0000', tz='UTC')}","Encountered nothing but incompetent &amp; indifferent staff from @AmazonHelp @115830 while trying to resolve the issue of them triple charging and overcharging me delivery for a TV I bought but they've not delivered. Of course they don't care, they're holding £1800 &amp; (/1) @140399 Thank you for clarifying. You can check the status and find more information about your refund here: https://t.co/qLyYhAej2E I am so sorry for the trouble. Please keep us updated on the arrival!! ^SC @AmazonHelp So you're ignoring the fact that you've not refunded the delivery cost? 🤦 @140399 We'd be happy to look into all options with you. Please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC",Customer is demanding the refund of delivery cost for the delayed delivery of a TV he bought. Agent requests to check the status of delivery and the information about refund by providing a link.,0 days 01:57:01
f602e84b628194e9cacbf20fd4111750,"[1037310, 1037310, 1037314, 1037319]","{1037310: Timestamp('2017-10-23 02:11:14+0000', tz='UTC'), 1037314: Timestamp('2017-10-22 20:24:30+0000', tz='UTC'), 1037319: Timestamp('2017-10-25 15:46:09+0000', tz='UTC')}","@hulu_support Unable to stream more than a few seconds, and tech support seems not working on Sunday:( @347555 Sorry for the continued trouble! Which device are you using? If you haven't already, try unplugging for a few mins and restarting. @347555 Sorry for the long wait! Phone/chat support is available 24/7. Were you able to try all of the steps that we've provided so far?",The customer is facing the problem that he is unable to stream more than few seconds and says that the tech support seems not working on Sunday. The agent asks which device the customer was using and then asks to try unplugging for a few min and then to restart and suggests to Phone/chat support.,2 days 19:21:39
60e684633f1c4b52ed82645769bae5f8,"[2621445, 2621447, 2621450, 2621451]","{2621445: Timestamp('2017-11-17 15:55:59+0000', tz='UTC'), 2621447: Timestamp('2017-11-17 06:21:34+0000', tz='UTC'), 2621450: Timestamp('2017-11-17 21:03:02+0000', tz='UTC'), 2621451: Timestamp('2017-11-17 21:02:12+0000', tz='UTC')}","@hulu_support How come SHOWGIRLS is supposed to be on Hulu, but when I tried to find it, I get a message that says the page does not exist? @166035 Sorry for any confusion. Unfortunately, we don't own the rights to Showgirls, but we can share the request! @hulu_support No. A few days ago the movie SHOWGIRLS by Paul Verhoeven was available on Hulu and advertised as a November title, and now it's gone. @hulu_support I'm interested in knowing how or why some titles get pulled within days of being available. It's not great for service when something is blink or you miss it.",The customer is complaining that he id getting page does not exist issue. The agent asked them to bear with them as they will investigate about it deeper.,0 days 14:41:28
30bcda452f1de2b6199a2a0f0582ea09,"[35334, 35336, 35339, 35340, 35341]","{35334: Timestamp('2017-11-01 13:32:00+0000', tz='UTC'), 35336: Timestamp('2017-11-01 09:28:22+0000', tz='UTC'), 35339: Timestamp('2017-11-01 14:15:00+0000', tz='UTC'), 35340: Timestamp('2017-11-01 14:16:16+0000', tz='UTC'), 35341: Timestamp('2017-11-01 15:13:27+0000', tz='UTC')}","@AppleSupport @TwitterSupport I thought the issue with icons not displaying correctly was a bug fix for watchOS 4.1? #AppleWatch https://t.co/r8h9zMExx7 @123703 We'd be happy to look into this display issue with you. To start, can you tell us which Apple Watch you're using? @123703 Do you notice this display issue with any other apps? @AppleSupport Only twitter currently @123703 Thanks. Let's start by updating both devices to see if the issues continues. This can help: https://t.co/80YRnjDFDk","Customer is having some display issue. Agent asked which apple watch is using,version and asked display issue with any other apps and informed to start updating both devices to see if the issues continues.",0 days 05:45:05
178d562e25e84451a6ea4c18010d46ca,"[1081717, 1081720, 1081722, 1081723]","{1081717: Timestamp('2017-10-23 20:31:36+0000', tz='UTC'), 1081720: Timestamp('2017-10-23 20:43:26+0000', tz='UTC'), 1081722: Timestamp('2017-10-23 19:59:45+0000', tz='UTC'), 1081723: Timestamp('2017-10-23 19:47:54+0000', tz='UTC')}","Seriously, @GWRHelp? You've cancelled the 20:49 from BTM to Frome on the day I have a late shift, and the next one's at 23:20. I might cry. @268133 Hello. I am sorry for the cancellation, please travel to Westbury on 2124 and speak to Station Staff on arrival. - Jordan @268133 Compensation would be given upon renewal if the punctuality and/ or reliability targets have not been met. - Jordan @GWRHelp The targets cover every train. I don't take every Train, I take the ones that are too short, or get cancelled for no reason, or delayed by..",Customer is complaining about the cancellation of a specific train. Agent states that they would provide compensation upon renewal.,0 days 00:55:32
f9377f9f66599f68d014b3de647f4391,"[2323598, 2323601, 2323604, 2323606, 2323607]","{2323598: Timestamp('2017-10-20 00:13:54+0000', tz='UTC'), 2323601: Timestamp('2017-10-20 00:10:14+0000', tz='UTC'), 2323604: Timestamp('2017-10-20 00:08:00+0000', tz='UTC'), 2323606: Timestamp('2017-10-20 00:01:00+0000', tz='UTC'), 2323607: Timestamp('2017-10-19 23:57:37+0000', tz='UTC')}","@115722 Arlington VA here—Internet okay, Internet TV guide okay, but no TV channels—none. When is service going to be restored? @673228 Are you getting channel unavailable message?
^TNT @673228 Thank you, if you were to reboot one of the two does it update with the correct time? ^JRA @VerizonSupport I rebooted one of the boxes and it never came back online showed  loading and reboot  messages and never got farther—ie, no internet guide @673228 Can you try reseating your coax cable on the back? Let us know if that helps.
^TNT",Here customer is complaining about the channels not available on TV .where internet is working properly and also he tried rebooting  still faces the same issue. Here agents ask the details and ask the agent to reboot the TV assist the customer.,0 days 00:16:17
86127f1402ccba850bc0cf0cd01ffa70,"[965442, 965444, 965445, 965447, 965448]","{965442: Timestamp('2017-10-14 04:04:06+0000', tz='UTC'), 965444: Timestamp('2017-10-14 04:16:44+0000', tz='UTC'), 965445: Timestamp('2017-10-14 03:18:32+0000', tz='UTC'), 965447: Timestamp('2017-10-14 04:27:58+0000', tz='UTC'), 965448: Timestamp('2017-10-14 04:39:32+0000', tz='UTC')}","@XboxSupport I need help with my game not loading @348981 Hi there! Let's try a fresh start by unplugging the console and your router/modem for a full 5 minutes.  ^BL @XboxSupport It will freeze on the Xbox 360 Screen @XboxSupport Yes, it freezes at the Xbox 360 loading screen. I restarted the game, my internet, console about 5 times. Didn’t work @348981 Let's go ahead and uninstall the game then reinstall it and check again.  ^BL",Customer is complaining about the loading issue in the game at XBOX 360 loading screen. Agent suggested to uninstall and reinstall the game.,0 days 01:21:00
5d46ea96c3941c911b9e522036a6f9c2,"[712261, 712262, 712263, 712264, 712266, 712268, 712272]","{712261: Timestamp('2017-10-10 22:55:17+0000', tz='UTC'), 712262: Timestamp('2017-10-10 21:44:14+0000', tz='UTC'), 712263: Timestamp('2017-10-10 23:22:02+0000', tz='UTC'), 712264: Timestamp('2017-10-10 23:55:38+0000', tz='UTC'), 712266: Timestamp('2017-10-11 00:10:09+0000', tz='UTC'), 712268: Timestamp('2017-10-11 00:29:47+0000', tz='UTC'), 712272: Timestamp('2017-10-11 01:24:07+0000', tz='UTC')}","@SouthwestAir Are you ever going to fix searches to the Caribbean.It's been broken from CLE since the SUMMER!HELP!I just want to book travel https://t.co/NOKHVqRc2J @SouthwestAir It's been 4 months-is there someone I can email about getting this fixed? I shouldn't have to call to scope out caribbean vacays from CLE @290334 Beth, we aren't returning the same error from our end. Have you tried a different browser or searching by our ""Flexible Dates"" tool? ^CT @SouthwestAir Yes I've tried 4 diff computers in 2 diff locations using Chrome, Firefox &amp; IE. I'm perplexed as to how you aren't having an issue-send link @SouthwestAir Is there a way to make the layover time frame in between longer to give more flight options? @SouthwestAir What is an established route? Can SW merge 2 flights (CLE-FLL-FLL-PLS) on the route to acct for layovers so we don't have to recheck luggage @290334 Layover time depends on the flight routing. Again, if we can help with the booking, feel free to reach out to us over the phone. ^CT",Here customer is unable to book a flight and taking help. Agent note down the details and tries to help him out to give him proper solution.,0 days 03:39:53
4bfcb0b06648596e662154b91a42458b,"[2891384, 2891386, 2891387, 2891388, 2891389]","{2891384: Timestamp('2017-11-28 14:23:00+0000', tz='UTC'), 2891386: Timestamp('2017-11-28 13:37:36+0000', tz='UTC'), 2891387: Timestamp('2017-11-29 08:54:48+0000', tz='UTC'), 2891388: Timestamp('2017-11-29 09:11:28+0000', tz='UTC'), 2891389: Timestamp('2017-11-29 09:43:57+0000', tz='UTC')}","@sainsburys cauliflower cheese with cafe Christmas roast turkey dinner 🤔no option to swap for carrots! #disappointed #wherearetheoptions @801545 Sorry about that, what store did you visit &amp; when? Steven @801545 Thanks Lana. We're unable to swap any products in the cafe as we're trying to cut down on food waste. I hope this helps. Mariya @sainsburys That I have no problem with at all...but why cauliflower cheese with turkey Christmas dinner instead of carrots/parsnips/peas! @801545 I understand your frustration. I've fed this back with the cafe manager for internal review. Mariya",The customer asks why there is cauliflower cheese with turkey Christmas dinner instead of carrots/parsnips/peas. The agent asks which store did the customer visited and says that they are unable to swap any products in the cafe as they are trying to cut down on food waste and adds that they have fed that back with the cafe manager for internal review.,0 days 20:06:21
0bea777fa875f7ce73b45d55840ac4e5,"[2590260, 2590264, 2590266]","{2590260: Timestamp('2017-10-30 19:56:23+0000', tz='UTC'), 2590264: Timestamp('2017-10-30 20:07:03+0000', tz='UTC'), 2590266: Timestamp('2017-10-30 20:08:38+0000', tz='UTC')}","@VirginTrains Can you please tell me what time the first train for laton buzzard to London morro @130560 03:30 with LM, and 06:26 with us ^MW @130560 There's isn't as long as you can carry it yourself, Alex ^MW",Customer is enquiring about train timings and weight limit on his luggage. Agents informs that there is no weight limit on his lugguge unless its been  carried by himself.,0 days 00:12:15
7fc37ff0e8cca291aabe3ef385bbaa30,"[2582354, 2582355, 2582357, 2582357, 2582364]","{2582354: Timestamp('2017-11-16 22:26:59+0000', tz='UTC'), 2582355: Timestamp('2017-11-16 22:17:02+0000', tz='UTC'), 2582357: Timestamp('2017-11-17 19:30:30+0000', tz='UTC'), 2582364: Timestamp('2017-11-16 22:20:16+0000', tz='UTC')}","@AdobeCare Hi my team are also having issues. I'm on OS High Sierra, they are on Sierra 10.12.6 - exporting PDFs results in duplicate pages &amp; some outlines text not embedding @AdobeCare Thanks, though they haven't helped so far. Please just fix the bugs and update the software @118045 Hi there! Could you please confirm the application you are using to export pdf? ^SS @118045 Hi Cass, can you check for any updates for Illustrator in your CC Desktop App? A small patch was released that resolved some of these PDF issues. ^Wren",Customer is saying that while exporting PDFs results in duplicate pages. Agent asked the customer to check CC desktop app.,0 days 21:13:28
a4be3df8486499f098c0b14a6ea70756,"[1082298, 1082302, 1082303]","{1082298: Timestamp('2017-11-26 13:50:01+0000', tz='UTC'), 1082302: Timestamp('2017-11-25 11:15:31+0000', tz='UTC'), 1082303: Timestamp('2017-11-25 11:04:47+0000', tz='UTC')}","@1936 @idea_cares @116329 @117128 
Guys.....this is it...don't have any more patience....@idea_cares you just suck.....you have no apathy towards a customer and his problem, @375301 Sorry for the trouble caused. We request you to please share your Idea number with alternate contact number, and elaborate your exact concern so that we can help you in the issue.

Regards,
Jyoti. @375301 As checked your services are temporarily disconnected because you had some outstanding to clear for previous operator. If paid, please visit nearest Idea store (https://t.co/8zOlIm1iD0) along with receipt for further activation.  

Regards,
Pradnya",The customer is complaining that his network was deactivated. The agent asked to visit the nearest idea store for further assistance.,1 days 02:45:14
a94435f2ca27f0aeb1df0648a9fbe082,"[2771606, 2771608, 2771610, 2771610]","{2771606: Timestamp('2017-11-21 19:58:13+0000', tz='UTC'), 2771608: Timestamp('2017-11-21 20:02:10+0000', tz='UTC'), 2771610: Timestamp('2017-11-21 20:41:01+0000', tz='UTC')}","@Ask_WellsFargo 5 days ago it showed no pending transaction and seemed like I had enough balance so I paid my credit card then next day my balance turned into -175. That was my first overdraft I do admit it was my fault. I am not good at tracking my balance at all. Bt it happened again yesterday @Ask_WellsFargo I paid off and I didn't spend any money after that and it was being no pending transaction everything is in post transaction for days and last night I was -34 again! Then I found out it's one transaction which was in post transaction for days and it made me overdraft again. @774741 Let me research your fee concern further, Jialing. In a DM, please provide me your full name, phone number, and address (no account numbers). ^TL https://t.co/q1oBDuYAdh","Customer is complaining about false debits from his credit card. Agent requests for the name, phone number and address for further assistance.",0 days 00:42:48
8973d5fcce063d649f0a5d7739707111,"[209155, 209159, 209161, 209162]","{209155: Timestamp('2017-10-05 13:53:00+0000', tz='UTC'), 209159: Timestamp('2017-10-04 19:53:47+0000', tz='UTC'), 209161: Timestamp('2017-10-04 19:21:01+0000', tz='UTC'), 209162: Timestamp('2017-10-04 18:55:39+0000', tz='UTC')}","@AsurionCares Sure, I tried filing a claim on your website, but the company refuses to send me a phone to my address in LA where I am currently living. @165513 Have you tried filing your claim using a different web browser? Does the address include a PO box? ^AW @AsurionCares That's not the issue. I sent in the required affidavit and ID picture, but my ID is expired and I don't have any other since my wallet was @165513 We'll be glad to discuss the policy with you further. Please provide us with the best contact number to reach you. ^AW",The customer says he tried filing a claim on the website but the company refuses to send the phone to his address. The agent asks whether he has tried filing the claim using different browser and asks to provide the contact number.,0 days 18:57:21
a8be703b35b0d7f66b719d147e01513b,"[1946492, 1946494, 1946495, 1946699]","{1946492: Timestamp('2017-10-30 11:53:21+0000', tz='UTC'), 1946494: Timestamp('2017-10-30 11:50:53+0000', tz='UTC'), 1946495: Timestamp('2017-10-30 12:12:55+0000', tz='UTC'), 1946699: Timestamp('2017-10-30 12:52:12+0000', tz='UTC')}",@AmericanAir what a fail on the disclosures for your new Basic Economy. You created one pissed off customer today with your lies. #FAA #FTC @578459 There are several prompts of the restrictions which come with Basic Economy when booking through our site. https://t.co/MKvFFVWJdz @AmericanAir 20+ year internet marketing career. Please don't disrespect me. AA buried disclosure to rob people. Got notices with boarding pass today. @578459 We're unable to authorize or refund any credit to your account. Basic Economy fare checked bags are non-refundable.,The customer was asking that why he has been charged for bags. The agent responded saying thatbasic economy fare checked bgs are non refundable.,0 days 01:01:19
d3af0936afcc8dec65aa5cb3956098fe,"[1504767, 1504768, 1504769, 1504771, 1504772, 1515927, 1515928, 1515929, 1515930]","{1504767: Timestamp('2017-11-03 15:42:54+0000', tz='UTC'), 1504768: Timestamp('2017-11-03 15:59:26+0000', tz='UTC'), 1504769: Timestamp('2017-11-03 15:36:04+0000', tz='UTC'), 1504771: Timestamp('2017-11-03 15:26:48+0000', tz='UTC'), 1504772: Timestamp('2017-11-03 15:46:22+0000', tz='UTC'), 1515927: Timestamp('2017-11-03 17:31:26+0000', tz='UTC'), 1515928: Timestamp('2017-11-03 22:36:25+0000', tz='UTC'), 1515929: Timestamp('2017-11-03 23:27:51+0000', tz='UTC'), 1515930: Timestamp('2017-11-03 17:30:32+0000', tz='UTC')}","@NikeSupport -Loyal customer for years but c’mon Nike, 2 months and the air bubble has popped! Not Cool. https://t.co/CnCUFjD1eX @NikeSupport Thanks for the quick reply! If memory serves me correct, I️ believe Dicks Sporting Goods, Sangertown Mall in New Hartford, NY. @469249 Thanks for the info, Mario. Have you spoken to the original retailer regarding this directly? @NikeSupport I️ have not. I️ threw the box away, along with the receipt. @NikeSupport I️ have not. No longer have the receipt or box. @469249 As a starting point, we always recommend contacting the original retailer to discuss possible return/exchange options. (1/2) @469249 (2/2) In the event they're unable to help, you have the option of filing a claim through us. Details: https://t.co/Gbb2K3jz9B @NikeSupport Thanks to @NikeSupport and @7655 for swapping out damaged item for a new one. Great customer service! @469249 Glad to hear, Mario. We're always just a tweet away.",Customer is complaining about the damage shoes. Agent suggested to contact original retailer for return/exchange policy and also states that they can opt the option of filling claim.,0 days 08:01:03
2165ced383827bc306922ff99a225460,"[1048512, 1048519]","{1048512: Timestamp('2017-10-23 04:04:51+0000', tz='UTC'), 1048519: Timestamp('2017-10-25 09:41:04+0000', tz='UTC')}","@sainsburys Last visit Sat. Again #NAS #CreamSoda in desperately short supply. Not having much satisfaction at Torquay. JIT ordering not good there. @222357 This has been fed back for internal review. As I advised, all products are subject to availability. We'll monitor any feedback we get. Danny",The customer is complaining that creamsoda in desperately short supply and not satisified. The agent advised all the products are subject to availability.,2 days 05:36:13
8ee237b1d3a0a29a82cb5de73dd29c22,"[2212838, 2212840, 2212841, 2212842, 2212845]","{2212838: Timestamp('2017-11-26 14:13:02+0000', tz='UTC'), 2212840: Timestamp('2017-11-26 05:50:57+0000', tz='UTC'), 2212841: Timestamp('2017-11-26 14:55:49+0000', tz='UTC'), 2212842: Timestamp('2017-11-26 14:57:20+0000', tz='UTC'), 2212845: Timestamp('2017-11-26 15:16:24+0000', tz='UTC')}",I wish @127718 would hurry up and get my phone shipped to me. 💔 @646707 When did you order your phone Brandy? ^AS @646707 Has your card been charged yet? You'll know your phone has shipped when your card is charged. ^AS @USCellularCares We bought it in the store on an installment plan. Paid the taxes on it that day. Have yet to see it.. ☹️ @646707 If you talked to the store then I know they will call you once the phone is available. I apologize it's taking so long. ^AS,The customer says he has ordered a phone in an instalment and paid all the taxes but still he has not yet received the phone. The agent asks when did the customer ordered the phone and says that customer will know that the phone is shipped when the card is charged.,0 days 09:25:27
d30ba2cdee8b4a84733c4049e187f525,"[86547, 86556]","{86547: Timestamp('2017-11-30 14:13:27+0000', tz='UTC'), 86556: Timestamp('2017-11-30 00:55:00+0000', tz='UTC')}","@AmericanAir Do you have a plan to notify passengers well in advance of pilot related cancellations or just wait til the day before?  Will you protect passengers on other airlines if flights are cancelled b/c of pilot shortages? @134911 As of now, flights are scheduled and we expect to avoid cancellations.",The customer is complaining that what will you do if there are no enough pilots to fly. The agent answered that as of now flights are scheduled and they have avoiding cancellations.,0 days 13:18:27
d98b8a0c1105c505fcfad1ae9a2c7efe,"[50742, 50743, 50744, 50746, 50747, 50747]","{50742: Timestamp('2017-11-03 18:02:16+0000', tz='UTC'), 50743: Timestamp('2017-11-01 18:02:00+0000', tz='UTC'), 50744: Timestamp('2016-02-17 11:56:19+0000', tz='UTC'), 50746: Timestamp('2015-12-11 04:01:35+0000', tz='UTC'), 50747: Timestamp('2015-12-11 03:32:01+0000', tz='UTC')}","@116331 worst network has provided by idea in our area. Complaining you from last 3years. No improvement. Faltu Faltu. @127383 we understand &amp; regret the network trouble that you are facing. Please message us your contact details for investigation. @127383 has been discussed and addressed. For further assistance, kindly contact our Idea customer care helpline. 2/2 @127383 Sorry for trouble. Request you to specify your exact concern, so that we can assist you better. Regards, Vicky @127383 We're awaiting for your response to resolve ur issue. Pls provide the same within next 24 hrs. Rgds, Idea Care","Customer is complaining  about the idea network which is worst in their area from last 3 days. Agent says to specify your exact concern, so that  can assist better.",693 days 14:30:15
c6722f1f7810676c3b519882efff5a34,"[800908, 800909, 800910, 800914, 800915]","{800908: Timestamp('2017-10-12 15:16:00+0000', tz='UTC'), 800909: Timestamp('2017-10-12 15:06:27+0000', tz='UTC'), 800910: Timestamp('2017-10-12 14:54:01+0000', tz='UTC'), 800914: Timestamp('2017-10-12 12:11:00+0000', tz='UTC'), 800915: Timestamp('2017-10-12 09:51:21+0000', tz='UTC')}","@116076 I was charged twice for the same order, once on the mobile app and once with the delivery (the store said they will refund). :( @310853 Our apology! Please DM with your email address so we can look into this. Thank you. @310853 We're not showing an order with this email address.  Can you please DM us with the store details and your order number? @AskPapaJohns Here is the order number 👆🏻 @310853 We've forwarded your concerns to our contact for Qatar, Radwa.",Customer is complaining about charging twice for the same order. Agent updated the customer to DM them with store details and order number and also inform that they will forwarded to concerns team.,0 days 05:24:39
1a38a917b9497d456ffe9288ca95df59,"[799386, 799386, 799389, 799391, 799392, 799393, 799394]","{799386: Timestamp('2017-10-16 16:31:31+0000', tz='UTC'), 799389: Timestamp('2017-10-16 16:21:31+0000', tz='UTC'), 799391: Timestamp('2017-10-16 16:05:44+0000', tz='UTC'), 799392: Timestamp('2017-10-16 16:09:21+0000', tz='UTC'), 799393: Timestamp('2017-10-16 16:00:45+0000', tz='UTC'), 799394: Timestamp('2017-10-16 15:57:22+0000', tz='UTC')}","@AppleSupport since updating to #iOS11 on my #ipadpro some app icons are gone
See examples attached. Do you‘ve any idea how to fix this? https://t.co/ZwxixTP5kk @310544 We'd be happy to help out with this. What version of iOS 11 do you have? Do you see any app updates in the App Store? @AppleSupport Thx
All apps are up-to-date, I‘m running 11.0.3
e.g. the @297246 has an icon in the App Store, but not on my iPad @AppleSupport @297246 I don‘t encounter this problem on my #iPhone running #iOS 11.0.3 as well @AppleSupport No, unfortunately not. During the installation process the icon is visible for a short time, but afterwards the same resolut @310544 Thanks for that info. Do you have these apps on another device like an iPhone or regular iPad? DM us and we'll continue there. https://t.co/GDrqU22YpT",Here Customer complained that after updating all the apps ios is not working properly so  he is asking how to fix it. Here agent ask to  update   all app available on device hence it wont resolve the issue so agent ask customer to message him on app after that he can look after to resolve the actual issue.,0 days 00:34:09
3173a35d75b8357f4219e996bfe73770,"[1237635, 1237641, 1237644, 1237645]","{1237635: Timestamp('2017-10-26 02:23:00+0000', tz='UTC'), 1237641: Timestamp('2017-10-26 02:54:27+0000', tz='UTC'), 1237644: Timestamp('2017-10-26 02:08:24+0000', tz='UTC'), 1237645: Timestamp('2017-10-26 02:01:59+0000', tz='UTC')}","@AppleSupport any help for an alarm that goes off every day on Watch 3 but isn’t listed in the alarms?? @AppleSupport I have opened up alarms and there are none listed. I have asked Siri to clear all alarms and she says there are none. @142447 Okay, thanks. Those are great steps. Let's try restarting both devices to test. @142447 Great! Please DM us with the results of the restart. https://t.co/GDrqU22YpT",The customer is seeking help for an alarm that goes off every day on Watch 3 and he says that isn't listed in the alarms and he asked siri to clear out all the alarms but she says there are none. The agent asks to restart both the phone and the watch and asks to DM the results of the restart.,0 days 00:52:28
